Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 01/03  01:00:00,18.408333333333336,22.667722330025723,23.17419929019996,24.400196757638658,24.57501401211479,23.62684937631565,25.205324924335316,22.198004221308996,23.14426326960408 
 01/03  02:00:00,18.291666666666669,22.720548469747887,23.024443933502956,24.19933930431363,24.416488201981,23.695494491182317,24.984933326862188,21.963594931432099,22.796344559326358 
 01/03  03:00:00,18.0,22.494959668943197,22.76968959605559,23.941235802348797,24.204821869198047,23.539454512100446,24.72290069853673,21.65247758918427,22.415641626573643 
 01/03  04:00:00,17.883333333333334,22.26621754946514,22.566675296680488,23.73203963855235,24.031754728908824,23.374071089403356,24.512127390247075,21.423108750283565,22.107228431170623 
 01/03  05:00:00,18.5,22.200969296842847,22.618725493795354,23.718400479567124,24.05200846347,23.39667708122749,24.54394471928063,21.43751345269823,22.08605242840278 
 01/03  06:00:00,18.416666666666669,22.12651649435701,22.56818063599982,23.550409344618854,23.9063718422904,23.30875021021265,24.42301624651914,21.43284055533395,21.863154199103687 
 01/03  07:00:00,17.766666666666667,21.94229926191559,22.269424034072313,23.25530219257374,23.70967447673136,23.03780781224462,24.48350553498064,21.987034087457375,21.561254011327234 
 01/03  08:00:00,17.833333333333333,22.513469100632269,22.300506016631304,23.204075509569838,23.706966871813035,23.0329793804744,25.078330335976245,23.739357351470333,21.64183416818374 
 01/03  09:00:00,18.583333333333333,23.373920454344387,22.79175159322966,23.372051525330745,23.657950432328879,23.240126735796566,25.76203403487015,25.706087812206588,22.06485145416328 
 01/03  10:00:00,19.758333333333334,23.838909614398614,23.29484272502269,23.687952527467734,23.954579915590533,23.49693415639841,26.28203574800325,26.836816934919584,22.73521329503032 
